"ObjectID","ScientificName","infestedAreaInAcres","grossAreaInAcres","invasivecover","count","AbundanceText","PercentPlotCovered","density","ReporterFULLName","ReporterOrg","Latitude_Decimal","Longitude_Decimal","validInfestedArea","Longitude_sign_change","USDAcode","USDAcodeUNMERGED","countN","countC","countQUANT","coverN","coverC","coverP","cover","dPERC","dPLANTS","dTLMH","Dcount","countFromDensity","Dcover","coverFromDensity","countORD","unreasonably_large_area","coverORD","textORD","areaORD","ord"
4618564,"Alliaria petiolata",NA,NA,NA,NA,"Dominant cover                ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.50339014,-83.70809383,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,3,NA,3
4618678,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.50421566,-83.7043247,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4618679,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.50644189,-83.73034246,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4618683,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.50321494,-83.72642258,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4618684,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.447475,-83.969289,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4618687,"Alliaria petiolata",NA,NA,NA,NA,"Dominant cover                ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.485245,-83.828591,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,3,NA,3
4618689,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.51124112,-83.71168938,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4618690,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.50045327,-83.74823741,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4618691,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.50305359,-83.73850845,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4618699,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.5056731,-83.73086647,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4618700,"Alliaria petiolata",NA,NA,NA,NA,"Dominant cover                ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.50762234,-83.72322433,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,3,NA,3
4618762,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.32932146,-85.24727717,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4618767,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.27034655,-84.94974107,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4618768,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.26529658,-84.9590024,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4618909,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.81336344,-84.43443775,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4618912,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.8131788,-84.4327534,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4618916,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.79496783,-84.40969088,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4618920,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.87140571,-84.3655023,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619022,"Alliaria petiolata",NA,NA,NA,NA,"Dominant cover                ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.78825187,-84.00223732,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,3,NA,3
4619023,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.921617,-84.222879,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619025,"Alliaria petiolata",NA,NA,NA,NA,"Dominant cover                ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.93378456,-84.20101583,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,3,NA,3
4619031,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.7886298,-84.32077646,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619046,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.8171,-84.2699,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619047,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.8171,-84.27,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619049,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.8185,-84.2691,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619050,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.8172,-84.2699,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619051,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.8176,-84.2714,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619052,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.8176,-84.2714,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619093,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.56012677,-84.85554926,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619105,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.47318898,-84.89795029,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619109,"Alliaria petiolata",NA,NA,NA,NA,"Dominant cover                ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.73038811,-84.69689067,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,3,NA,3
4619246,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",41.99196666,-85.51287365,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619355,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",41.78,-85.7005,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619357,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",41.7804,-85.7003,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619371,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",41.85426505,-85.41359938,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619422,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.11382317,-86.05125924,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619779,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.1119,-86.0512,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619781,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.1116,-86.0565,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619792,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.282327,-86.326118,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619793,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.259571,-86.329206,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619794,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.279607,-86.31275,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619795,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.279476,-86.318409,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619796,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.277678,-86.320163,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619797,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.276044,-86.316497,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619798,"Alliaria petiolata",NA,NA,NA,NA,"Dominant cover                ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.251872,-86.356026,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,3,NA,3
4619799,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.298457,-86.317694,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619800,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.299439,-86.313774,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619801,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.260237,-86.336152,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619802,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.279651,-86.311586,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619803,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.279596,-86.31189,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619804,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.279639,-86.313979,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619805,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.275913,-86.316208,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619806,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.254167,-86.35272,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619807,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.261056,-86.337081,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619810,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.279608,-86.315334,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619811,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.279569,-86.3157,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619812,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.277268,-86.319622,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619813,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.253476,-86.355422,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619814,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.252816,-86.35555,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619815,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.251746,-86.355646,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619841,"Berberis thunbergii",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.299439,-86.31335,0,0,"BETH","BETH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619842,"Berberis thunbergii",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.298457,-86.317694,0,0,"BETH","BETH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619850,"Berberis thunbergii",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.251177,-86.352108,0,0,"BETH","BETH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619861,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.299078,-86.314064,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619862,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.254493,-86.351157,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619966,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.006852,-86.549473,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619969,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",41.99354793,-86.5512804,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619970,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.00770793,-86.54891438,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619971,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.00786093,-86.54915207,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619974,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",41.989713,-86.559315,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619975,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",41.9926633,-86.557494,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619977,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",41.98508,-86.56064,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619978,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",41.984435,-86.558843,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619979,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",41.984365,-86.560142,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619980,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.00371,-86.54386,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619981,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.00398,-86.54305,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619982,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.00394,-86.54242,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619983,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.0035,-86.53796,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619985,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.00341,-86.53942,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619986,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",41.98602,-86.54585,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619988,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",41.98591,-86.54589,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619989,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",41.98562,-86.5457,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619990,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.00842,-86.54923,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619992,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.00343947,-86.54476025,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619993,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",41.98563176,-86.55277663,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4619994,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",41.98820215,-86.55480535,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619995,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",41.98913283,-86.5410085,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619997,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.00640278,-86.55091294,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619998,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.0073575,-86.54900383,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4619999,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",42.00380074,-86.54279918,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
